"Rating","Style","Name","Num Reviews","Locations","Link","Brewery","Light","Dark","Roasted","Sweet","Bitter","Carbonation","Fruit","Spice","Sour","Smokey","Total Count"
"76","Hefeweizen","Organic Hefeweizen","20","{'Saskatchewan (Canada)': 1, 'Australia': 15, 'Japan': 1, 'Massachusetts': 2, 'Illinois': 1}","http://beeradvocate.com/beer/profile/10089/19566/?sort=topr","Redoak Boutique Beer Café","68","8","3","33","9","44","39","27","21","3","255"
"85","Hefeweizen","Hopf Spezial Weisse","15","{'Wisconsin': 2, 'Pennsylvania': 1, 'Florida': 1, 'Illinois': 4, 'New York': 1, 'California': 4, 'Ohio': 2}","http://beeradvocate.com/beer/profile/1357/47757/?sort=topr","Weissbierbrauerei Hopf","35","19","2","28","4","33","46","39","6","5","217"
"85","Hefeweizen","Hefeweizen","15","{'Colorado': 1, 'Pennsylvania': 7, 'Virginia': 1, 'Rhode Island': 1, 'New Jersey': 1, 'Montana': 1, 'Maryland': 1, 'New York': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/2943/17646/?sort=topr","Otto's Pub and Brewery","60","14","5","32","10","34","57","31","6","0","249"
"76","Hefeweizen","Dry Heat Hefeweizen","16","{'Arizona': 6, 'Wisconsin': 1, 'Colorado': 1, 'Pennsylvania': 3, 'Utah': 1, 'California': 3, 'Nevada': 1}","http://beeradvocate.com/beer/profile/2756/29157/?sort=topr","Mudshark Brewing Co.","74","11","7","26","17","35","41","15","9","0","235"
"83","Hefeweizen","Dragonmead Nagelweiss Wheat Beer","11","{'New Jersey': 1, 'Pennsylvania': 2, 'Michigan': 6, 'Massachusetts': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/2085/9683/?sort=topr","Dragonmead Microbrewery","41","9","0","10","9","20","19","9","3","0","120"
"83","Hefeweizen","Cabot Street Wheat","18","{'Pennsylvania': 2, 'Minnesota': 1, 'Connecticut': 1, 'New York': 2, 'New Hampshire': 1, 'Massachusetts': 11}","http://beeradvocate.com/beer/profile/123/392/?sort=topr","Paper City Brewery Co., Inc.","55","10","2","17","8","34","35","22","4","0","187"
"81","Hefeweizen","Burleigh Hefeweizen","17","{'Australia': 15, 'New Hampshire': 1, 'New York': 1}","http://beeradvocate.com/beer/profile/16316/44303/?sort=topr","Burleigh Brewing Co.","51","7","3","25","14","39","26","23","8","1","197"
"85","Hefeweizen","Bavarian Style Hefeweizen","10","{'Arizona': 1, 'California': 8, 'Colorado': 1}","http://beeradvocate.com/beer/profile/17281/54572/?sort=topr","Black Market Brewing Co.","46","9","9","22","9","15","19","12","2","0","143"
"86","Hefeweizen","Yarnbomb","3","{'Illinois': 3}","http://beeradvocate.com/beer/profile/28991/82979/?sort=topr","Solemn Oath Brewery","18","1","1","1","7","7","13","8","0","0","56"
"87","Hefeweizen","Wilder's Weizenbier","17","{'Pennsylvania': 13, 'New Jersey': 1, 'Maryland': 1, 'New York': 1, 'California': 1}","http://beeradvocate.com/beer/profile/1666/19633/?sort=topr","Selin's Grove Brewing Company","65","14","2","31","19","34","63","51","6","0","285"
"81","Hefeweizen","Wheat","16","{'Brazil': 1, 'United Kingdom (Scotland)': 2, 'Pennsylvania': 1, 'Sweden': 1, 'Germany': 1, 'United Kingdom (England)': 8, 'United Kingdom (Northern Ireland)': 1, 'United Kingdom (Wales)': 1}","http://beeradvocate.com/beer/profile/5062/51673/?sort=topr","Meantime Brewing Company Limited","36","10","4","21","8","37","31","24","7","0","178"
"80","Hefeweizen","Twisted Creek Wheat","15","{'Iowa': 1, 'Colorado': 9, 'Oklahoma': 1, 'Oregon': 1, 'California': 1, 'Missouri': 2}","http://beeradvocate.com/beer/profile/13907/31190/?sort=topr","Crabtree Brewing Company","68","10","2","28","17","26","33","28","7","0","219"
"78","Hefeweizen","Hopback Thunderstorm","19","{'Pennsylvania': 4, 'Virginia': 1, 'Kentucky': 1, 'New Jersey': 1, 'Connecticut': 1, 'New York': 1, 'California': 3, 'Massachusetts': 3, 'Missouri': 1, 'New Hampshire': 1, 'United Kingdom (England)': 1, 'North Carolina': 1}","http://beeradvocate.com/beer/profile/2298/5786/?sort=topr","Hop Back Brewery plc","74","4","3","19","25","33","27","9","8","0","202"
"78","Hefeweizen","Headwater Hefe","9","{'Pennsylvania': 2, 'Indiana': 1, 'South Carolina': 1, 'Massachusetts': 1, 'New York': 4}","http://beeradvocate.com/beer/profile/7216/63760/?sort=topr","Adirondack Pub &amp; Brewery","32","4","1","5","3","18","17","12","2","0","94"
"84","Hefeweizen","Allgäuer Fürstabt Hefeweizen","18","{'Georgia': 1, 'Pennsylvania': 4, 'Virginia': 1, 'Oregon': 1, 'Illinois': 2, 'Montana': 1, 'California': 4, 'North Carolina': 1, 'District of Columbia': 1, 'Ohio': 1, 'Idaho': 1}","http://beeradvocate.com/beer/profile/890/9892/?sort=topr","Allgäuer Brauhaus AG","70","18","2","24","13","40","63","18","10","0","258"
"73","Hefeweizen","Weizen","15","{'Wisconsin': 1, 'Pennsylvania': 1, 'Virginia': 3, 'North Carolina': 4, 'New York': 2, 'Massachusetts': 1, 'South Carolina': 1, 'Iowa': 1, 'Maine': 1}","http://beeradvocate.com/beer/profile/16060/38846/?sort=topr","Weeping Radish Eco Farm &amp; Brewery","33","12","2","16","2","23","25","12","15","1","141"
"85","Hefeweizen","Weiss-K","15","{'Vermont': 2, 'Colorado': 1, 'Pennsylvania': 2, 'Saskatchewan (Canada)': 1, 'Minnesota': 1, 'Illinois': 3, 'New York': 1, 'California': 1, 'Massachusetts': 2, 'New Hampshire': 1}","http://beeradvocate.com/beer/profile/17980/43984/?sort=topr","Lawson's Finest Liquids","65","11","2","15","10","34","36","21","11","0","205"
"81","Hefeweizen","True North Wunder Weisse","17","{'Michigan': 1, 'Mexico': 2, 'British Columbia (Canada)': 1, 'Massachusetts': 1, 'Ontario (Canada)': 12}","http://beeradvocate.com/beer/profile/1296/10367/?sort=topr","Magnotta Brewery","62","10","5","23","18","38","42","28","10","0","236"
"82","Hefeweizen","Schönramer Festweisse","17","{'Pennsylvania': 1, 'Oklahoma': 1, 'New Hampshire': 1, 'Illinois': 1, 'New York': 1, 'California': 9, 'Ohio': 2, 'Nevada': 1}","http://beeradvocate.com/beer/profile/5855/27462/?sort=topr","Private Landbrauerei Schönram","45","14","4","25","11","49","51","17","11","0","227"
"85","Hefeweizen","Oscar","13","{'Pennsylvania': 5, 'Minnesota': 1, 'North Carolina': 1, 'California': 1, 'Oregon': 2, 'South Carolina': 1, 'Maryland': 2}","http://beeradvocate.com/beer/profile/392/66944/?sort=topr","Weyerbacher Brewing Co.","34","23","5","14","43","26","34","30","2","0","211"
"81","Hefeweizen","Leikeim Premium-Weisse","17","{'New Jersey': 1, 'Pennsylvania': 4, 'Minnesota': 1, 'North Carolina': 3, 'Illinois': 1, 'Slovenia': 1, 'New York': 1, 'Belgium': 1, 'Indiana': 1, 'United Kingdom (England)': 1, 'Alabama': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/472/5091/?sort=topr","Brauerei Leikeim","55","17","4","27","6","30","41","17","7","0","204"
"84","Hefeweizen","Hefe-Weizen","16","{'Georgia': 2, 'Oklahoma': 1, 'Illinois': 1, 'California': 1, 'Missouri': 10, 'Ohio': 1}","http://beeradvocate.com/beer/profile/15696/38561/?sort=topr","Tin Mill Brewing","34","9","4","11","11","34","32","34","7","0","176"
"86","Hefeweizen","Ginga Kogen Wheat Beer","12","{'Korea (North)': 1, 'Georgia': 1, 'Pennsylvania': 1, 'Washington': 2, 'North Carolina': 1, 'Illinois': 1, 'Japan': 4, 'France': 1}","http://beeradvocate.com/beer/profile/3444/15840/?sort=topr","Ginga Kogen Beer","36","11","5","9","13","23","14","10","4","0","125"
"87","Hefeweizen","Brewer's Alley Hefe-Weizen","12","{'Pennsylvania': 1, 'Michigan': 1, 'New Jersey': 3, 'District of Columbia': 1, 'Germany': 1, 'Maryland': 5}","http://beeradvocate.com/beer/profile/1000/5232/?sort=topr","Brewer's Alley Restaurant &amp; Brewery","35","5","1","15","5","18","24","15","5","1","124"
"80","Hefeweizen","Beetlejuice Hefeweizen","15","{'Vermont': 3, 'Pennsylvania': 3, 'Rhode Island': 1, 'New Jersey': 1, 'New York': 1, 'New Hampshire': 1, 'Massachusetts': 2, 'Alabama': 1, 'Maryland': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/860/12928/?sort=topr","The Vermont Pub &amp; Brewery","61","6","1","6","12","24","19","10","11","0","150"
"89","Hefeweizen","Weissbier","5","{'Arizona': 1, 'California': 1, 'Colorado': 2, 'North Carolina': 1}","http://beeradvocate.com/beer/profile/29666/84248/?sort=topr","Prost Brewing Company","15","9","1","9","0","8","6","10","1","0","59"
"84","Hefeweizen","Taquamari","13","{'Italy': 1, 'Pennsylvania': 4, 'Virginia': 2, 'Illinois': 1, 'New Jersey': 1, 'District of Columbia': 1, 'California': 3}","http://beeradvocate.com/beer/profile/21104/53826/?sort=topr","Birrificio Pausa Cafe","50","9","2","20","9","21","39","14","8","2","174"
"82","Hefeweizen","Stiegl Weisse Naturtrüb","7","{'South Carolina': 1, 'Wisconsin': 1, 'Australia': 3, 'Florida': 1, 'Illinois': 1}","http://beeradvocate.com/beer/profile/817/72291/?sort=topr","Stieglbrauerei zu Salzburg GmbH","21","11","2","17","0","20","23","21","4","0","119"
"84","Hefeweizen","Paulaner Hefe-Weissbier Leichte","3","{'Wisconsin': 1, 'New York': 1, 'California': 1}","http://beeradvocate.com/beer/profile/124/3765/?sort=topr","Paulaner Brauerei GmbH &amp; Co. KG","4","2","0","3","3","5","6","3","0","0","26"
"88","Hefeweizen","Imperial Hefeweizen","7","{'Pennsylvania': 2, 'Maryland': 2, 'Virginia': 2, 'Oregon': 1}","http://beeradvocate.com/beer/profile/68/77131/?sort=topr","Flying Dog Brewery","24","7","1","21","7","15","17","8","0","0","100"
"88","Hefeweizen","Huber Weisses Original","13","{'Italy': 2, 'Tanzania': 1, 'Virginia': 1, 'Kentucky': 1, 'Illinois': 2, 'New York': 1, 'Germany': 1, 'Indiana': 1, 'Belgium': 1, 'California': 1, 'United Kingdom (England)': 1}","http://beeradvocate.com/beer/profile/3689/8131/?sort=topr","Hofbrauhaus Freising","48","17","6","29","8","26","44","19","8","0","205"
"75","Hefeweizen","Hefeweizen","14","{'Pennsylvania': 1, 'Oklahoma': 1, 'Washington': 1, 'Oregon': 1, 'New York': 1, 'California': 8, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/16826/41248/?sort=topr","Santa Cruz Ale Works","27","5","1","11","12","30","31","12","1","0","130"
"80","Hefeweizen","Hefeweizen","13","{'Ohio': 9, 'Michigan': 1, 'Virginia': 1, 'Kentucky': 1, 'Indiana': 1}","http://beeradvocate.com/beer/profile/22157/56563/?sort=topr","Rivertown Brewing Co.","63","6","4","24","13","31","37","21","7","0","206"
"74","Hefeweizen","Fire Hydrant Hefeweisen","14","{'Georgia': 3, 'Iowa': 1, 'Kentucky': 2, 'Washington': 2, 'Florida': 1, 'Oregon': 2, 'New Hampshire': 1, 'New Mexico': 1, 'Ohio': 1}","http://beeradvocate.com/beer/profile/4110/22911/?sort=topr","Fire Station 5 Brewing Company","58","5","3","13","23","33","33","14","5","14","201"
"85","Hefeweizen","Eisenbahn Weizenbier","13","{'Brazil': 3, 'Australia': 2, 'Wisconsin': 1, 'Illinois': 1, 'New York': 1, 'California': 2, 'Switzerland': 1, 'France': 1, 'Texas': 1}","http://beeradvocate.com/beer/profile/10096/19606/?sort=topr","Cervejaria Sudbrack Ltda","49","7","1","23","4","23","25","13","1","0","146"
"89","Hefeweizen","Dry Dock Hefeweizen (formerly U-Boat)","8","{'Pennsylvania': 1, 'Missouri': 1, 'California': 1, 'Colorado': 4, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/12314/59945/?sort=topr","Dry Dock Brewing Co.","39","3","6","10","5","20","20","14","1","3","121"
"81","Hefeweizen","Taps Hefeweizen","11","{'California': 11}","http://beeradvocate.com/beer/profile/2700/6429/?sort=topr","Taps Fish House &amp; Brewery","36","7","3","16","2","20","25","25","0","0","134"
"82","Hefeweizen","Störtebeker Bernstein-Weizen","10","{'Michigan': 1, 'Illinois': 1, 'Sweden': 3, 'Germany': 3, 'Russian Federation': 1, 'France': 1}","http://beeradvocate.com/beer/profile/12511/38393/?sort=topr","Stralsunder Brauerei","28","10","1","27","4","25","24","11","5","0","135"
"86","Hefeweizen","Série Signature","9","{'Illinois': 1, 'Quebec (Canada)': 2, 'Australia': 1, 'Ontario (Canada)': 5}","http://beeradvocate.com/beer/profile/11056/82299/?sort=topr","Hopfenweisse","24","13","4","19","41","26","28","9","1","0","165"
"83","Hefeweizen","Propeller Hefeweizen","14","{'Manitoba (Canada)': 1, 'Quebec (Canada)': 1, 'Alberta (Canada)': 1, 'Virginia': 1, 'Nova Scotia (Canada)': 4, 'New Brunswick (Canada)': 1, 'Ontario (Canada)': 5}","http://beeradvocate.com/beer/profile/1878/49114/?sort=topr","Propeller Brewery","74","11","6","14","12","37","36","26","1","1","218"
"85","Hefeweizen","Primátor Weizenbier","11","{'Netherlands': 2, 'Czech Republic': 1, 'Virginia': 1, 'Alaska': 1, 'France': 1, 'Australia': 1, 'California': 1, 'Massachusetts': 1, 'British Columbia (Canada)': 2}","http://beeradvocate.com/beer/profile/707/14962/?sort=topr","Pivovar Náchod a.s.","35","10","1","11","15","22","22","13","1","0","130"
"86","Hefeweizen","Miss Spelt","13","{'Washington': 4, 'Virginia': 1, 'Oregon': 5, 'California': 1, 'Idaho': 1, 'Texas': 1}","http://beeradvocate.com/beer/profile/63/50478/?sort=topr","Deschutes Brewery","30","6","0","11","16","23","32","29","0","2","149"
"70","Hefeweizen","Kaiserdom Hefe-Weissbier Naturtrüb","10","{'Brazil': 1, 'Australia': 1, 'Finland': 2, 'Illinois': 1, 'China': 2, 'Ohio': 1, 'United Kingdom (England)': 2}","http://beeradvocate.com/beer/profile/2222/55207/?sort=topr","Kaiserdom Privatbrauerei Bamberg","40","1","0","7","3","23","12","7","3","0","96"
"88","Hefeweizen","IsarWeizen","14","{'Pennsylvania': 1, 'California': 1, 'Maryland': 1, 'Washington': 1, 'Oregon': 10}","http://beeradvocate.com/beer/profile/16378/45043/?sort=topr","Heater Allen Brewing","59","9","3","33","12","27","43","28","5","0","219"
"87","Hefeweizen","Horseshoe Hefeweizen","12","{'Arizona': 4, 'Colorado': 1, 'New Jersey': 2, 'Illinois': 1, 'Pennsylvania': 1, 'New York': 2, 'South Carolina': 1}","http://beeradvocate.com/beer/profile/4326/11245/?sort=topr","Oak Creek Brewery And Grill","40","9","1","7","9","15","26","20","2","3","132"
"82","Hefeweizen","Hefewiezen","13","{'Colorado': 1, 'California': 1, 'Pennsylvania': 1, 'Oklahoma': 1, 'Washington': 1, 'Oregon': 1, 'New York': 1, 'Arkansas': 1, 'New Mexico': 1, 'Ohio': 1, 'Alabama': 1, 'Michigan': 2}","http://beeradvocate.com/beer/profile/2792/14536/?sort=topr","Phantom Canyon Brewing Company","43","1","0","8","3","19","16","17","3","0","110"
"86","Hefeweizen","Hefeweizen","12","{'Arizona': 1, 'Michigan': 1, 'Illinois': 5, 'Missouri': 1, 'Ohio': 1, 'Louisiana': 1, 'Ontario (Canada)': 2}","http://beeradvocate.com/beer/profile/1549/4866/?sort=topr","Goose Island Beer Co.","45","9","1","15","10","19","23","18","3","0","143"
"79","Hefeweizen","Hefeweizen","10","{'Colorado': 1, 'Virginia': 1, 'Oregon': 1, 'Illinois': 2, 'New York': 1, 'California': 1, 'Ohio': 1, 'Louisiana': 1, 'Texas': 1}","http://beeradvocate.com/beer/profile/7122/24436/?sort=topr","Red Lodge Ales","53","6","1","11","7","25","19","14","9","0","145"
"78","Hefeweizen","Freigeist Pimock","7","{'South Carolina': 1, 'Pennsylvania': 1, 'Michigan': 1, 'New York': 1, 'California': 3}","http://beeradvocate.com/beer/profile/10574/84459/?sort=topr","Gasthaus-Brauerei Braustelle","37","15","2","22","6","19","19","4","1","0","125"
"85","Hefeweizen","Faust Hefeweizen Hell","16","{'Georgia': 2, 'Wisconsin': 1, 'Pennsylvania': 2, 'Rhode Island': 1, 'New Jersey': 1, 'New York': 4, 'California': 1, 'Massachusetts': 1, 'South Carolina': 1, 'Germany': 1, 'Illinois': 1}","http://beeradvocate.com/beer/profile/9151/38120/?sort=topr","Brauhaus Faust-Miltenberger","73","15","0","38","17","37","28","25","3","0","236"
"78","Hefeweizen","El Heffe","7","{'Wisconsin': 3, 'Iowa': 1, 'Minnesota': 3}","http://beeradvocate.com/beer/profile/682/10190/?sort=topr","Pearl Street Brewery","24","1","1","9","6","17","16","14","1","0","89"
"81","Hefeweizen","Das Weizen","9","{'Italy': 1, 'Pennsylvania': 1, 'Serbia': 1, 'Virginia': 1, 'Illinois': 1, 'California': 1, 'Germany': 2, 'Minnesota': 1}","http://beeradvocate.com/beer/profile/3340/23743/?sort=topr","Dinkelacker-Schwabenbraeu AG","16","2","2","4","1","13","16","10","3","1","68"
"79","Hefeweizen","Bohemia Weiss","12","{'Brazil': 4, 'Wisconsin': 1, 'Virginia': 1, 'Illinois': 1, 'New York': 1, 'California': 2, 'Massachusetts': 1, 'Texas': 1}","http://beeradvocate.com/beer/profile/2479/18034/?sort=topr","Antarctica (Companhia Brasileira De Bebidas)","49","8","3","14","10","25","24","11","0","0","144"
"88","Hefeweizen","Bavarian Hefeweizen","13","{'Australia': 1, 'New Jersey': 2, 'New York': 7, 'Massachusetts': 1, 'Indiana': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/1619/50643/?sort=topr","C.H. Evans Brewing Company","33","5","0","7","8","19","23","21","0","6","122"
"73","Hefeweizen","Weizen Anno 25 Hefe Weisse","14","{'Italy': 1, 'Florida': 1, 'Oklahoma': 1, 'Washington': 1, 'Minnesota': 1, 'Illinois': 4, 'Montana': 1, 'California': 2, 'Maryland': 2}","http://beeradvocate.com/beer/profile/1623/24221/?sort=topr","Aktien-Brauerei Kaufbeuren AG","45","8","2","23","7","28","33","11","6","0","163"
"79","Hefeweizen","Wasatch Hefe-Weizen","9","{'Arizona': 1, 'New Jersey': 1, 'Oklahoma': 1, 'Virginia': 1, 'Connecticut': 1, 'California': 1, 'Massachusetts': 2, 'New Hampshire': 1}","http://beeradvocate.com/beer/profile/28908/1684/?sort=topr","Utah Brewers Cooperative","45","6","2","8","14","13","15","10","3","0","116"
"74","Hefeweizen","Unit 6 American Hefeweizen","6","{'Ohio': 5, 'Georgia': 1}","http://beeradvocate.com/beer/profile/22157/75285/?sort=topr","Rivertown Brewing Co.","27","4","0","7","9","14","5","2","1","0","69"
"82","Hefeweizen","Tucher Weizen","10","{'Pennsylvania': 1, 'Florida': 1, 'Virginia': 1, 'North Carolina': 1, 'Illinois': 1, 'Connecticut': 1, 'New York': 1, 'Missouri': 1, 'Maryland': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/129/19632/?sort=topr","Brauerei Tucher Brau","39","7","0","12","14","20","20","7","0","0","119"
"84","Hefeweizen","Tritica Wheat","6","{'Wisconsin': 1, 'Illinois': 4}","http://beeradvocate.com/beer/profile/21683/54665/?sort=topr","The Lucky Monk","26","2","4","8","3","14","19","5","0","0","81"
"83","Hefeweizen","Oettinger Hefeweissbier","8","{'Brazil': 1, 'Netherlands': 1, 'Mexico': 1, 'Michigan': 1, 'Florida': 1, 'Sweden': 1, 'Norway': 1, 'United Kingdom (Wales)': 1}","http://beeradvocate.com/beer/profile/5142/15767/?sort=topr","Oettinger Brauerei","19","10","1","9","7","16","8","4","0","0","74"
"80","Hefeweizen","Mr. Pineapple","6","{'Arizona': 4, 'California': 1, 'New Mexico': 1}","http://beeradvocate.com/beer/profile/16357/80934/?sort=topr","SanTan Brewing Co.","18","8","1","12","4","11","20","5","3","0","82"
"84","Hefeweizen","Liquid Sun Hefe Weizen","13","{'Pennsylvania': 11, 'Maryland': 1, 'Massachusetts': 1}","http://beeradvocate.com/beer/profile/1550/40974/?sort=topr","Rock Bottom Restaurant &amp; Brewery","57","11","1","18","8","25","42","34","4","1","201"
"85","Hefeweizen","Hula Hefeweizen","6","{'Wisconsin': 1, 'Colorado': 1, 'Pennsylvania': 1, 'Hawaii': 1, 'Illinois': 1, 'Ohio': 1}","http://beeradvocate.com/beer/profile/579/14533/?sort=topr","Kona Brewing Co.","12","5","1","11","5","9","11","9","1","2","66"
"83","Hefeweizen","Hessian Hefeweizen","8","{'South Carolina': 1, 'District of Columbia': 1, 'California': 1, 'North Carolina': 4, 'Tennessee': 1}","http://beeradvocate.com/beer/profile/9792/32274/?sort=topr","Natty Greene's Pub &amp; Brewing Co.","34","7","0","7","9","14","20","11","2","0","104"
"81","Hefeweizen","Hefeweizen","13","{'Washington': 1, 'California': 10, 'North Carolina': 1, 'Oregon': 1}","http://beeradvocate.com/beer/profile/18079/44357/?sort=topr","Einhorn Beer Company","35","6","4","14","4","19","26","32","1","3","144"
"84","Hefeweizen","Classic Hefe-Weizen","4","{'Texas': 3}","http://beeradvocate.com/beer/profile/29568/83592/?sort=topr","Pedernales Brewing Company","17","2","0","1","2","4","7","4","0","0","37"
"84","Hefeweizen","Brooklyner Wheat Beer","7","{'Louisiana': 1, 'Texas': 6}","http://beeradvocate.com/beer/profile/45/83694/?sort=topr","Brooklyn Brewery","18","7","2","10","6","21","15","15","2","2","98"
"79","Hefeweizen","Arcobräu Bavarian Wheat Beer","15","{'United Kingdom (Scotland)': 1, 'North Carolina': 5, 'Sweden': 2, 'Oregon': 1, 'West Virginia': 1, 'South Carolina': 2, 'United Kingdom (England)': 3}","http://beeradvocate.com/beer/profile/5709/18625/?sort=topr","Arcobräu Gräfliches Brauhaus","59","19","3","21","8","39","51","20","12","0","232"
"86","Hefeweizen","Zeppelin German Wheat","6","{'Oklahoma': 3, 'New York': 1, 'Illinois': 1}","http://beeradvocate.com/beer/profile/19456/50099/?sort=topr","Coop Ale Works","19","1","2","9","5","9","10","10","0","0","65"
"83","Hefeweizen","Yard House Hefeweizen","7","{'New Hampshire': 1, 'California': 3, 'Virginia': 2, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/2210/52466/?sort=topr","Firestone Walker Brewing Co.","16","8","0","2","3","10","12","10","5","0","66"
