Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
Something Red,Red Brick Station,84,http://beeradvocate.com/beer/profile/2155/15037/?sort=topr,American Amber / Red Ale,-0.307846428,-0.184921792,-0.571202836,0.465078558,-0.082862739,0.541658334,-0.360885789
Vertical Winter Ale,Tree Brewing,84,http://beeradvocate.com/beer/profile/2594/63380/?sort=topr,Winter Warmer,-0.307846428,-0.15357263,-0.922036879,1.084919487,0.03676386,-0.546571078,0.917342634
Organic Blonde,Black Isle Brewery Co Ltd,84,http://beeradvocate.com/beer/profile/3393/18730/?sort=topr,Euro Pale Lager,0.730383929,-0.780555867,0.403336173,-0.286243779,-0.082862739,-0.123370751,-1
Stone Cat Pumpkin Ale,Ipswich Ale Brewery,84,http://beeradvocate.com/beer/profile/162/8372/?sort=topr,Pumpkin Ale,-0.465873371,0.061316497,-0.883555083,0.103464549,-0.245602629,-0.638807047,11.09127613
Farm Table Beer,Beau's All Natural Brewing Company,84,http://beeradvocate.com/beer/profile/15435/82296/?sort=topr,Belgian Pale Ale,0.051023367,-0.656632898,0.824303707,-0.401510753,0.032333245,-0.157216443,3.613776417
Morning Wood IPA,Kassik's Kenai Brew Stop,84,http://beeradvocate.com/beer/profile/14518/39499/?sort=topr,English India Pale Ale (IPA),-0.017896198,-0.188405032,-0.22370055,-0.214482864,-0.00737188,0.866163591,-0.681808523
Pioneer Porter,"Fredericksburg Brewing Company, Inc.",84,http://beeradvocate.com/beer/profile/2599/20015/?sort=topr,English Porter,-0.262267379,1.206847594,-0.922700395,0.433986602,-0.24881283,-0.310659406,-1
Konig Pilsener,Das Kleine Brauhaus Zu Bergedorf LuitbrÃ_u,84,http://beeradvocate.com/beer/profile/6643/28255/?sort=topr,German Pilsener,0.87006641,-0.658094035,-0.458902767,-0.497173529,0.186085005,0.198853206,-0.366325058
Capricorn Black Ale,Rubicon Brewing Company,84,http://beeradvocate.com/beer/profile/5337/39685/?sort=topr,American Black Ale,-0.487483743,0.795138023,-0.153307295,-0.072785463,-0.055152623,0.551905316,-1
ThEgolDenFlounder,Buzzards Bay Brewing,84,http://beeradvocate.com/beer/profile/52/58402/?sort=topr,American Pale Wheat Ale,0.657135897,-0.845246722,0.039122865,-0.388038405,-0.212627186,0.611593982,-1
Chocolate Porter,Lost Coast Brewery and Cafe,84,http://beeradvocate.com/beer/profile/256/22545/?sort=topr,American Porter,-0.316644991,0.547532778,-0.961513968,0.854429075,-0.094521264,-0.343424674,-1
The Perfect Crime Smoking Gun,Scheldebrouwerij,84,http://beeradvocate.com/beer/profile/552/86324/?sort=topr,American Double / Imperial Stout,-0.50665805,1.465604966,-0.156879838,0.163360822,-0.019936793,-0.465068664,-1
XXX Total Eclipse Stout,The Blue Ridge Brewing Co.,84,http://beeradvocate.com/beer/profile/802/6086/?sort=topr,English Stout,-0.438610885,0.972483973,-0.69341085,0.421885449,-0.215949434,0.010425856,-0.842918132
La Botteresse Brune,Brasserie la Botteresse de Sur-les-Bois,84,http://beeradvocate.com/beer/profile/11961/45899/?sort=topr,Belgian Strong Dark Ale,-0.457909976,0.872124527,0.25936646,0.029753557,0.132096542,-0.940812919,2.910546514
Chaotic Double IPA,Manzanita Brewing Company,84,http://beeradvocate.com/beer/profile/23640/70471/?sort=topr,American Double / Imperial IPA,-0.156528336,-0.480443389,1.242173682,-0.285850828,-0.300259474,0.532425333,-0.376930497
American IPA,Iron Hill Brewery &amp; Restaurant,84,http://beeradvocate.com/beer/profile/6045/52013/?sort=topr,American IPA,-0.257744936,-0.66381631,1.052158964,-0.175981725,-0.416882895,1.062880255,-1
Geary's Cooledge Oatmeal Stout,D.L. Geary Brewing Company,84,http://beeradvocate.com/beer/profile/62/66648/?sort=topr,Oatmeal Stout,-0.443308702,1.017102138,-0.809985281,0.446609861,0.088485262,-0.174847898,-1
Barley's Mac Lenny's Scottish Ale,Barley's Brewing Company,84,http://beeradvocate.com/beer/profile/1037/5080/?sort=topr,Scottish Ale,-0.038442303,-0.23594616,-0.429955843,0.464921378,-0.14476158,0.119849282,-0.688465248
Original Amber Ale,Cody Brewing Company,84,http://beeradvocate.com/beer/profile/16456/68351/?sort=topr,American Amber / Red Ale,-0.193641089,0.339131697,-0.772932411,0.130583593,-0.264462563,0.643427937,-0.224408275
Cottonwood Pumpkin Spiced Ale,Foothills Brewing Company,84,http://beeradvocate.com/beer/profile/11036/77722/?sort=topr,Pumpkin Ale,-0.260837665,-0.482608208,-0.735087813,-0.161179915,-0.07090008,-0.911959218,14.35671616
Evil Twin Wet Dream,Evil Twin Brewing,84,http://beeradvocate.com/beer/profile/24300/72143/?sort=topr,American Brown Ale,-0.481387422,0.57604334,-0.623124334,0.4346048,-0.267514586,0.461257798,-1
Yeast Series 2.0: Brettanomyces Lambicus,Mikkeller ApS,84,http://beeradvocate.com/beer/profile/13307/89588/?sort=topr,American Wild Ale,0.572567171,-0.060435701,0.695940499,-0.564170694,0.07945219,-0.532397505,-0.536575899
Wild Oats Series No. 19,Patio Saison,84,http://beeradvocate.com/beer/profile/15435/80812/?sort=topr,Saison / Farmhouse Ale,0.221248973,-0.696914742,1.072816165,-0.564170694,0.464970829,-0.473947193,2.552918111
Super Saison,Wedge Brewing Company,84,http://beeradvocate.com/beer/profile/17287/47821/?sort=topr,Saison / Farmhouse Ale,0.116240641,-0.577434025,0.538805149,0.229747016,-0.308933943,-0.621642919,2.230563881
Williams Ceilidh (Premium Scottish Lager),Williams Brothers Brewing Company,84,http://beeradvocate.com/beer/profile/12142/52160/?sort=topr,Euro Pale Lager,0.549408651,-0.366151037,-0.286895175,-0.276619402,-0.232148826,0.397010761,-0.846163625
Tenaya Creek Monsoon IPA,Tenaya Creek Brewery,84,http://beeradvocate.com/beer/profile/2312/64120/?sort=topr,American IPA,-0.137229149,-0.488995761,0.420340475,-0.117505439,-0.197074143,0.855015661,-0.693593392
Portsmouth Holidaze Porter,Portsmouth Brewery,84,http://beeradvocate.com/beer/profile/596/40191/?sort=topr,American Porter,-0.41928885,-0.06816874,-0.401961905,0.476827632,-0.00590132,-0.652184564,5.281335455
Mr. George's Ruby Porter,George Bateman and Son Ltd. / Batemans Brewery,84,http://beeradvocate.com/beer/profile/807/70931/?sort=topr,English Porter,-0.220187885,0.623189936,-0.17769762,0.35075698,-0.00590132,-0.565230705,-0.387186785
Wild Oats Series No. 9,Winterbrewed,84,http://beeradvocate.com/beer/profile/15435/66287/?sort=topr,American Amber / Red Lager,-0.253371379,0.56307179,-0.738358334,0.764989121,-0.311777837,-0.391322986,-0.693593392
BruRm Pale Ale,The BrÃ_ Rm. at BAR,84,http://beeradvocate.com/beer/profile/643/3564/?sort=topr,American Pale Ale (APA),0.102572388,-0.67204938,0.408745858,-0.428381699,-0.014016411,1.04110875,-1
Full Moon Pale Ale,Harvest Moon Brewery &amp; Cafe,84,http://beeradvocate.com/beer/profile/1342/6176/?sort=topr,American Pale Ale (APA),0.081700978,-0.762460009,0.513783927,-0.270591231,-0.32017079,1.032811559,-0.848665029
OppigÃ¥rds Easter Ale,OppigÃ¥rds Bryggeri AB,84,http://beeradvocate.com/beer/profile/10903/29897/?sort=topr,American Strong Ale,-0.557485964,-0.020147539,0.255333013,-0.021524822,-0.018024474,0.918286965,-0.394660117
Scires,Birrificio Italiano,84,http://beeradvocate.com/beer/profile/2304/33131/?sort=topr,Fruit / Vegetable Beer,-0.295255423,0.365854946,1.547587584,-0.412914893,0.926182762,-0.942737703,-0.697330058
Kooinda Black IPA,Full Nelson,84,http://beeradvocate.com/beer/profile/19555/72117/?sort=topr,American Black Ale,-0.722508067,0.478614314,0.139934455,0.045387467,-0.285307754,0.99606632,-0.849277721
Boscos Bombay IPA (Nashville),Boscos Restaurant &amp; Brewing Co.,84,http://beeradvocate.com/beer/profile/1319/10040/?sort=topr,American IPA,-0.020616707,-0.319837415,0.470883168,-0.486165482,-0.398153898,1.252703418,-1
Amazing Wit,Selin's Grove Brewing Company,84,http://beeradvocate.com/beer/profile/1666/48231/?sort=topr,Witbier,0.224229116,-0.76342171,0.83860396,-0.521602346,0.09084606,-0.857423834,6.988280766
RIP Stout,The Seven Barrel Brewery,84,http://beeradvocate.com/beer/profile/1482/12304/?sort=topr,Oatmeal Stout,-0.559277518,1.424927475,-0.852911683,0.576940416,-0.134846228,-0.372664871,-1
Jumpin Jack Pumpkin Ale,Tree Brewing,84,http://beeradvocate.com/beer/profile/2594/73791/?sort=topr,Pumpkin Ale,-0.561054625,0.237027814,-0.780257172,-0.135297669,-0.250725871,-0.460395205,11.75973484
Way Heavy,Port Brewing Company / Pizza Port,84,http://beeradvocate.com/beer/profile/5318/34163/?sort=topr,Scotch Ale / Wee Heavy,-0.287554376,0.818754989,-0.744662952,0.634578688,0.007457745,-0.547420878,-1
Twisted Kilt,DuClaw Brewing Company,84,http://beeradvocate.com/beer/profile/1924/14128/?sort=topr,Scotch Ale / Wee Heavy,-0.384706052,0.466737894,-0.379895741,0.863068182,-0.328361503,-0.490848488,-0.700976684
Sixtus,Brauerei Forst AG,84,http://beeradvocate.com/beer/profile/1388/3690/?sort=topr,Doppelbock,-0.498049674,0.672081199,-0.562279346,0.792763722,-0.141795254,-0.349417512,-0.850488342
Lancastrator Doppelbock,Lancaster Brewing Company,84,http://beeradvocate.com/beer/profile/743/16540/?sort=topr,Doppelbock,-0.481857728,0.261394589,-0.744662952,0.986100987,-0.216421754,-0.066555561,-1
Hell,JÃ_mtlands Bryggeri AB,84,http://beeradvocate.com/beer/profile/3065/7643/?sort=topr,Munich Helles Lager,0.108341929,-0.650787823,-0.167720391,-0.26768522,-0.222665405,1.272925376,-0.55503901
Gin Lane Ale,Granite Brewery &amp; Restaurant,84,http://beeradvocate.com/beer/profile/816/27060/?sort=topr,English Barleywine,-0.408030165,-0.072462894,0.549826401,0.11148003,-0.0045358,0.313624371,-0.704536486
Thunderweizen,Lightning Brewery,84,http://beeradvocate.com/beer/profile/12351/33361/?sort=topr,Hefeweizen,0.359930703,-0.217390567,0.549826401,-0.496360612,0.364154645,-0.664606544,1.806903387
Dacker Authentic Adirondack Ale,Davidson Brothers Restaurant &amp; Brewery,84,http://beeradvocate.com/beer/profile/1646/34994/?sort=topr,Scottish Ale,0.023947823,-0.507245912,-0.171023088,0.476184414,0.032333245,-0.105617449,-0.556804728
Ambrosia Maibock,Elysian Brewing Company,84,http://beeradvocate.com/beer/profile/700/2026/?sort=topr,Maibock / Helles Bock,-0.152043209,-0.275361636,0.29752908,0.163580656,-0.152011977,0.257725462,-0.556804728
Barley's Centennial India Pale Ale,Barley's Smokehouse and Brewpub,84,http://beeradvocate.com/beer/profile/1513/24358/?sort=topr,American IPA,-0.059779136,-0.566935491,0.112900436,-0.429158354,-0.081917075,1.50550843,-1
Black Cat Porter,Mac and Jack's Brewery,84,http://beeradvocate.com/beer/profile/858/3783/?sort=topr,American Porter,-0.346626179,1.136451576,-0.605099845,0.383858535,-0.192087026,-0.331864419,-0.852852163
Belgian Witbier,Iron Hill Brewery &amp; Restaurant,84,http://beeradvocate.com/beer/profile/6045/44698/?sort=topr,Witbier,0.689210367,-0.48032259,0.723200676,-0.619438903,-0.008470441,-0.88864407,3.120139442
Muddy Creek Lager,The Defiant Brewing Company,84,http://beeradvocate.com/beer/profile/14359/36100/?sort=topr,American Amber / Red Lager,0.211131961,0.039354821,-0.892299958,-0.152386647,0.248592778,0.503305058,-0.852852163
Ballast Point Oktoberfest,Ballast Point Brewing Company,84,http://beeradvocate.com/beer/profile/199/33159/?sort=topr,MÃ_rzen / Oktoberfest,-0.203202657,0.299193526,-0.712799887,0.401156767,-0.008470441,0.08572032,-0.558556488
Bishop's Tipple,Wadworth and Company Ltd.,84,http://beeradvocate.com/beer/profile/2749/24919/?sort=topr,English Bitter,-0.047607586,-0.539883168,0.323070991,-0.34525512,-0.0123741,0.941056618,-0.12058891
What The Huck,Fernie Brewing Co.,84,http://beeradvocate.com/beer/profile/3795/50066/?sort=topr,Fruit / Vegetable Beer,0.111124483,-0.108523637,0.64489907,-0.000652552,0.207098322,-0.667247437,-0.41372594
Sono Distrutto,High &amp; Mighty Beer Co.,84,http://beeradvocate.com/beer/profile/13947/44495/?sort=topr,American Stout,-0.541482188,0.775960754,-0.323249539,0.561792895,-0.052682434,-0.254242785,-0.854006263
Bayern Dump Truck,"Bayern Brewing, Inc.",84,http://beeradvocate.com/beer/profile/605/59719/?sort=topr,Maibock / Helles Bock,0.732411723,-0.657608373,-0.361372406,-0.264892725,-0.16526179,0.210560757,-0.127459309
Willy Vanilly,Alpine Beer Company,84,http://beeradvocate.com/beer/profile/3120/10525/?sort=topr,American Pale Wheat Ale,0.380536657,-0.204194817,-0.575904892,0.60072586,-0.204661547,-0.72594309,-0.565427204
Palliser Porter,Bushwakker Brewing Company,84,http://beeradvocate.com/beer/profile/4375/17988/?sort=topr,American Porter,-0.152852506,0.733718434,-0.752611187,0.532609866,-0.132358051,-0.45188618,-0.855142401
Courage,Brouwerij De Dochter van de Korenaar,84,http://beeradvocate.com/beer/profile/16790/57232/?sort=topr,Belgian Strong Dark Ale,-0.421796905,0.217392452,-0.014280234,0.085631657,0.080348745,-0.044518641,2.030218834
Small Batch Series No. 2: Texas Farmhouse Ale,Ranger Creek Brewing &amp; Distilling,84,http://beeradvocate.com/beer/profile/23672/84134/?sort=topr,Saison / Farmhouse Ale,0.245341947,-0.238542173,1.033964504,-0.594459989,0.650138855,-0.836835616,1.587302126
Stone of Scone Scotch Ale,Great Dane Pub &amp; Brewing Company (Downtown),84,http://beeradvocate.com/beer/profile/952/4132/?sort=topr,Scotch Ale / Wee Heavy,-0.34871011,0.517058286,-0.580798297,0.801078577,-0.142369304,-0.485300042,-0.713627671
Sunrise Coffee Stout,Cortland Beer Company,84,http://beeradvocate.com/beer/profile/17229/64927/?sort=topr,American Stout,-0.459337895,0.931036303,-0.895601108,0.710337804,-0.074459849,-0.298372309,-1
Moosekiller Barley Wine Style Ale,Tampa Bay Brewing Co.,84,http://beeradvocate.com/beer/profile/487/4747/?sort=topr,American Barleywine,-0.292127674,-0.024227424,-0.341330658,0.653697744,-0.503534394,0.3172514,-1
Railsplitter IPA,Triton Brewing Company,84,http://beeradvocate.com/beer/profile/27037/76292/?sort=topr,American IPA,-0.245962087,-0.358778021,1.357342909,-0.482175454,-0.113454274,0.774256987,-1
IPAX India Pale Ale,Triple Rock Brewery &amp; Alehouse,84,http://beeradvocate.com/beer/profile/632/2796/?sort=topr,American IPA,-0.230573558,-0.637570186,0.872007604,-0.465471436,-0.326225249,1.446324028,-0.573720578
Workie Ticket,Mordue Brewery,84,http://beeradvocate.com/beer/profile/868/2746/?sort=topr,English Pale Ale,-0.307516203,0.003651793,-0.133329813,0.33632141,-0.113454274,0.3172514,-0.715813719
Premium Golden Pilsner,Griesedieck Brothers Brewery Co.,84,http://beeradvocate.com/beer/profile/14867/36828/?sort=topr,German Pilsener,0.892789046,-0.832724701,-0.86133277,-0.29843126,0.312087674,0.263486036,-0.573720578
Dubbel Fisted,Iron Fist Brewing Company,84,http://beeradvocate.com/beer/profile/23641/63519/?sort=topr,Dubbel,-0.294819203,0.610846286,-0.205695126,0.09827328,0.130463782,-0.303707881,0.698634349
Blue Point Crop Circle Extraterrestri,Ale Amber Ale,84,http://beeradvocate.com/beer/profile/764/22049/?sort=topr,American Amber / Red Ale,-0.297490343,-0.00395163,-0.724766559,0.442240067,0.126181722,0.440667347,-0.858983323
Organic Tree Hugger Porter,Laurelwood Pizza Co. (CLOSED),84,http://beeradvocate.com/beer/profile/3451/10803/?sort=topr,American Porter,-0.144770852,0.798420668,-0.759170739,0.160423042,0.020602185,-0.012876077,-1
Kapittel Dubbel,Brouwerij Van Eecke N.V.,84,http://beeradvocate.com/beer/profile/634/7280/?sort=topr,Dubbel,-0.434937884,0.217392452,-0.380724757,0.939564228,-0.155363709,-0.573135601,0.128133419
Deesko!,Three Floyds Brewing Co. &amp; Brewpub,84,http://beeradvocate.com/beer/profile/26/29180/?sort=topr,Berliner Weissbier,0.420291263,-0.308299743,0.961038269,-0.568985727,0.583693046,-0.759888775,0.269150096
Double Aught,Bear Republic Brewing Co.,84,http://beeradvocate.com/beer/profile/610/45044/?sort=topr,Czech Pilsener,0.908993634,-0.640315866,-0.827979099,-0.287168703,-0.225750066,0.333951247,-0.153899936
Dom Blonde KÃ¶lsch,Appalachian Brewing Company,84,http://beeradvocate.com/beer/profile/18968/38269/?sort=topr,KÃ¶lsch,0.993075798,-0.724363973,-0.622982116,-0.174254223,-0.263732139,0.009977277,-0.438061844
Lunator,Grebbestad Bryggeri,84,http://beeradvocate.com/beer/profile/3957/8650/?sort=topr,Doppelbock,-0.330569961,-0.035273906,0.131053651,0.519372229,-0.088430267,-0.12291447,-0.719030922
Weed Lemurian Golden Lager,Mount Shasta Brewing,84,http://beeradvocate.com/beer/profile/9916/49096/?sort=topr,Dortmunder / Export Lager,0.64314646,-0.58654596,-0.040318114,-0.388948125,-0.228671764,0.27576077,-0.016608227
HofbrÃ_u MÃ_nchner Sommer NaturtrÃ_b,Staatliches HofbrÃ_uhaus (HofbrÃ_u MÃ_nchen),84,http://beeradvocate.com/beer/profile/4686/38046/?sort=topr,Keller Bier / Zwickel Bier,0.521431907,-0.69680037,0.23387671,-0.190769139,-0.228671764,0.089712325,-0.157092766
Mountain Goat Rye IPA,Mountain Goat Beer Pty Ltd,84,http://beeradvocate.com/beer/profile/1540/74386/?sort=topr,American IPA,-0.439186472,-0.203660576,0.673129603,-0.374792483,-0.022000084,1.012360739,0.259607614
Founders Furniture City Stock Ale,Founders Brewing Company,84,http://beeradvocate.com/beer/profile/1199/86159/?sort=topr,English Brown Ale,-0.093978752,0.887642229,-0.591788604,0.229340623,-0.338842753,-0.235001442,-0.581703339
Late Red,Shepherd Neame Ltd,84,http://beeradvocate.com/beer/profile/138/14696/?sort=topr,English Pale Ale,-0.169480523,-0.316071656,-0.047506743,0.114602165,-0.025663005,0.661893419,-1
Mud Shark Porter,Fish Brewing Company / Fishbowl Brewpub,84,http://beeradvocate.com/beer/profile/684/3576/?sort=topr,American Porter,-0.443371647,0.744323513,-0.762765205,0.649334755,0.074705132,-0.290417575,-0.861088049
Elixir,Birrificio Le Baladin,84,http://beeradvocate.com/beer/profile/1675/24025/?sort=topr,Belgian Strong Pale Ale,-0.190643472,-0.103926745,0.755764257,0.203931203,-0.067446177,-0.711985545,1.491119891
Bengal Gold India Pale Ale,Triumph Brewing Company,84,http://beeradvocate.com/beer/profile/15341/37331/?sort=topr,American IPA,-0.062719347,-0.407026555,0.03898085,-0.176387146,-0.314317402,1.105181806,-0.58787746
Irish Red,Rubicon Brewing Company,84,http://beeradvocate.com/beer/profile/5337/29243/?sort=topr,American Amber / Red Ale,-0.125456328,0.074169811,-0.131800395,-0.05069594,-0.180205953,0.657238256,-1
Hefeweizen,Iron Hill Brewery &amp; Restaurant,84,http://beeradvocate.com/beer/profile/6045/40703/?sort=topr,Hefeweizen,0.660150699,-0.677749057,0.20212253,-0.565572718,-0.111889782,-0.792845218,5.980325528
Shackmeister Ale,Brooklyn Brewery,84,http://beeradvocate.com/beer/profile/45/44670/?sort=topr,American Pale Ale (APA),0.284857605,-0.571905951,-0.134980613,-0.166389978,-0.047077005,0.547969799,-0.454528896
Peeping Peater Scotch Ale,Port Townsend Brewing Company,84,http://beeradvocate.com/beer/profile/1387/4281/?sort=topr,Scotch Ale / Wee Heavy,-0.468334784,0.364549781,-0.900190071,0.95577736,0.225186708,-0.355012584,-1
Golden Ale,Climax Brewing Company,84,http://beeradvocate.com/beer/profile/1307/4363/?sort=topr,American Pale Ale (APA),0.383170395,-0.28022782,0.359090679,-0.456936537,-0.01664607,0.156740206,-0.456519667
Priestley Pale Ale,Selin's Grove Brewing Company,84,http://beeradvocate.com/beer/profile/1666/43113/?sort=topr,English Pale Ale,0.059449664,-0.546810109,-0.171286171,0.181961656,-0.118372338,0.516614936,-0.864129917
